TweetID,User_ID,Text,Sentiment
647584901991133184,dor,How do I get music from my iCloud library off my iPhone :(,negative
647584952238764033,Gina,All of San Antonio is out of the iPhone 6 Plus S ... I'm so sad bc I wanted to get mine today :(,negative
647586722511847424,Always Teste,"They didn't have the iPhone 6s Plus, they just had the regular iPhone 6s. :(",negative
647587592741916672,Laura Baumgardner,@Plantronics does the BackBeat Fit not work with iPhone 6s yet?! IF NOT I'M SO UPSET :( #cantrunwithoutmusic,negative
647590188001026049,Fernando Donado,Unboxing Every iPhone 6s / 6s Plus ponche envidia :(  http://t.co/7sEmy3XA9L,negative
647590822490169344,Felisssiiaaa,My iPhone needs to hurry up and come in :(,negative
647593290221535232,ISK,"@tmobilehelp all three phones are iPhone 5S running iOS 8.3. WiFi FaceTime calls have no issues. However, FaceTime over cellular doesn't :(",negative
647593823225421824,Melville Carrie,"Apple iPhone 6s may be out, along with iOS 9.1 beta 2 and watchOS 2 but developers are lagging behind in keeping their Apps up to date! :(",negative
647594924775469056,Vinícius Mattos,RIP IPHONE :(,negative
647594973953523712,America/ 11 DAYS,I got a new phone...Its hard going from iphone to android :(,negative
647595088227336192,Ifunanya ,The rose gold iPhone not even all that pink like I thought :(,negative
647595693163565056,What Would Beasty Do,"@ausidineo_ lol, lies twitter. :( remember the iPhone thing.",negative
647596017056116736,chrismaldy.,need a new iPhone asap :(,negative
647596511052693504,V,goodbye iphone 4 :(,negative
647596654934163456,j.krule,my iPhone is at home just waiting for me to use it :(,negative
647596698542321664,kimberly cardenas,Wasted so much time trying to buy my iPhone 6s :(,negative
647597763501256704,queenmaya,Shout out to everyone that has a iPhone 5c you're a trooper for dealing with this crap :(,negative
647597859466928131,DivergentTillDeath,"does anyone make Sheo/Shai Vine edits with a phone that isn't iPhone? if so, how do you do it? :(",negative
647598157891784704,Colin Benner,So my iphone isn't working... I can't open any apps/use the touch screen at all. :(,negative
647601568775204864,max,I basically am gunna lose this account bc I got an iPhone but I can't remember my pw to set login there so goodbye everyone. :(,negative
647603319742054400,Rob Kosinski,"@rana_rdesigns Well, the first scope I did with the RUSH tunes recorded to my iPhone as well. I just can't see the comments. :( But I'll 1/2",negative
647603887193456640,jocelyn,but im not ready to let go of my iphone 5 bc not ready for the ugly ass emojis :(,negative
647603970022617089,Jackie Santiago,Got the rose gold iPhone and it's actually true to the color. I thought it would be more pink  :(,negative
647604664976850944,T,@MacRumors @hsumra I cant ever get Touch ID on my iPhone 6 Plus to work within 5 tries 90% of the time. :(,negative
647605416445153280,Sophia,#iphone or #android? I want a new phone :(,negative
647606827987959808,igbtqia supporter,The rose gold iPhone doesn't even look rose gold :( that's just straight up pink,negative
647608854927249408,,I want an iPhone 6s :(,negative
647609051015090176,Mon,Someone pls bring me a iPhone 6 charger I left mine at my moms :(,negative
647610490818924544,Shaun M.,Saddens me to get a case for my iphone 6s its so nice without one :( #Apple #Iphone6s #iphone6scase,negative
647612055898427392,Hobbes.,"My iPhone has been lonely at my house for hours.
I'm not there :(",negative
647613082798325760,Davawn Anderson,@ashleymegannn I wish :( my iPhone broke. And probably in a few weeks. I'm coming for work since I'm a district manager now.,negative
647613685943435265,Ryan Mitchell,"My bf said I wasn't really a ""girl"" So I got a pink iPhone. HA SHOWED HIM. Oh wait. They call it ""bro's gold"" now :( http://t.co/PJ5OXj7M5k",negative
647614714940231680,Joan Jett ,My iphone is glitching! :(,negative
647614862424698880,Diana Aguilar-Flores,"@VZWSupport my bf has an iPhone 6s with mobile hotspot included in his plan, but can't activate it. tried on both computer and phone :(",negative
647614923237945344,Ory Baum,@UPS Where is my iPhone? Apple should of went with FedEx. :(,negative
647617186568269824,Nik Stupid Dundon,kinda wanna sell my iPhone 6 and get the 6s but also dont wanna go through the trouble :(,negative
647622132315262976,Stephany Cabrera,Montse is getting her iPhone sooner than me :( she made a good choice by getting the Champagne/Gold color one.,negative
647622638014038016,Armando,I want the iPhone 6S :(,negative
647622674076663808,3 Sprockets,@prime_31 @glassbottommeg I'm finding 3d touch on the iPhone 6s to be underwhelming. Doesn't feel like it's at my finger. :(,negative
647623576384761856,KhloeKardashianKoKo,@khloekardashian i really really reallllllly wish i could watch the livestream! Its never ever gonna work unless i buy an iPhone :(,negative
647624238514356224,Christopher J. Ortiz,So cant play with my iPhone 6s tonight :( Sending the back to Verizon then going to Costco and getting the $100 rebate.,negative
647624382890663936,Christopher J. Ortiz,So cant play with my iPhone 6s tonight :( Sending them back to Verizon then going to Costco and getting the $100 rebate.,negative
647625916714233856,laura suarez,now I want the iPhone 6s :(,negative
647626725006966784,Leah Zachary,@jaime_downs I miss that iPhone! :(,negative
647627700975177728,Ilyza Spencer,I just want my new iPhone already :( wish TMobile wouldn't have messed up my pre-order,negative
647627884765450240,Rey,I thought that the iPhone 6s was going to be big but it's so small :( But the iPhone 6s plus look so good it's going to be in Stock november,negative
647630418959691776,Changgg,okay Iphone 6s okay :(,negative
647631510116376576,damaris,I want an iphone 6s :(,negative
647632292848996352,Reniel Estévez,@iCrackUriDevice I can't log in cause I don't have a iPhone :(,negative
647632821754851328,leeann,I want the rose gold iPhone :(,negative
647635295408533504,beccaa,I want the rose gold iPhone :(,negative
647637083301896192, ,@unica_corpuz My iPhone got sick  :(,negative
647638858272743425,matukas112,"@TypicalReviews  I have samsung galaxy s duos , it's a shi* . so I very need Iphone 6s :( ;) :D",negative
647639192550248448,Mary Grace Olfato,Actually have enough to buy an iphone 6s but i gotta wait till after christmas... i need a good camera on my phone :(,negative
647640015187505154,Jona,@tim_cook I feel my iPhone like a Windows vista :(,negative
647640834834214913,Kimmy V,When the uber driver doesn't have an iPhone charger :(,negative
647641084122664965,Chetan Pamini,@igyaan when will u post iphone 6s unboxing video. Waiting ?? :(,negative
647641531772366848,alyssa,I NEED the rose gold iPhone 6s :( pls,negative
647641954541420544,Sulgi,"My iPhone 6s isnt activating :( 
@ATTCares",negative
647645852798812160,Zë®0 FûCK§,I want an iphone 6s :( anyone listening. *coughs out loud*,negative
647646229460086784,Aaleyah ,Missing my iPhone :(,negative
647650585034919936,u,Hm no i want the brand new iphone 6s :(  https://t.co/bU4VXHH9TT,negative
647658771670417408,Srinivas Suresh,"Everybody on @lifehacker ""this is how I work"" series uses an iPhone :(",negative
647659880434655232,dinky,my phone is so slow bc of ios9 :(,negative
647662414670917632,sofie2turnt,@Cita_18 nothing yet lol but I want my new iPhone already :(,negative
647669018430586880,Cathy Oun,finally got my iPhone but theres no more puke rainbows.........  :(,negative
647669914610888704,Sleeping Koala,@MODadBodAnon you don't have an iPhone :(,negative
647670599955812352,ten,@iCrackUriDevice i dont have an iphone to get the app :(,negative
647671947288035328,Batman,@leiahenders_ I dont have an iPhone anymore :( lemme dm you x,negative
647676664638521344,Daniel Hill,@samITFC It seems a lot bigger ha! Noticed the sms bug I was having on my 5S since updating to iOS9 is still there :(,negative
647678100281663488,Christopher Suazo,@VixenAria iPhone 5 and the front screen is messed up so I'm waiting for the package next week so I can fix it and use it again :(,negative
647678618500509696,Nevena Stankovska,@ugiveawaybase The link in ur bio doesn't work bro. :(  i really want to win the iPhone 6 plus..,negative
647680456171909120,O Desconhecido #TZA,HAHAHAHAHA OMG I WANT 1HTC!!! I dropped my iPhone from my hand and he crashed :( haha https://t.co/ny4CbDut9R,negative
647681223934918656,Jeff,I want that IPhone 6S :(,negative
647681529578176512,Paul Mphahlele,@Mr_Rato Buy me a phone dude. iphone yami inyile :(,negative
647684421877821441,Nyel,Bye Iphone :(,negative
647694042176835584,Cameron,everyone's getting the new iPhone :(,negative
647696872451244033,Sophie,@VodafoneUKhelp why isn't the iPhone Vodafone app working? :(,negative
647698737213607936,Salima Lopes,missing my iphone cant deal with an android one :(,negative
647700351483691008,Shehzaib Rahim,@amal928 my friends surprised me with an iPhone box once and I was excited thinking I just came up but nah they just bought me the box :(,negative
647700767348953088,Supreme_Overlord,i want the iphone now :(,negative
647703445936472064,ThreeUKSupport,"@mr_marc_rogers Hi Marc, we're sorry to hear your iPhone didn't show up yesterday :( That's not good. How did you order your iPhone? Was...",negative
647705476008820736,Bee Go,@broman_official iphone 6s! My ancient phone is broken for good na kasi :( tapos our requirements here demand a mobile phone.... LOL,negative
647706009935310848,Isela Rangel,My 3D Touch isn't working on my iPhone 6s!! What's up with that @APPLEOFFIClAL :( #nothappyatall #stressingout #backupnotworking #apple,negative
647706408071380993,dr.FeelGood,http://t.co/HgTOaLGmym brokenheartedLA: My 3D Touch isn't working on my iPhone 6s!! What's up with that APPLEOFFIClAL :( #nothappyatall #,negative
647707979295252480,Ling,My dad troll me is it :( he said he will get me iPhone 6s Plus soon but now he say after exam ! ,negative
647710163810545664,adam lawrence,"@O2 of course it is! Now I have your attention, when will you have more 16/32 gig iPhone 5cs in stock? 8 gig just isn't enough for me :(",negative
647713349300527104,DUMI,@Starbucks could you please tell your software engineers to fix the (european) starbucks app? it crashes on startup since ios9 :(,negative
647713964588146688,jewellerybox,@WhatLindsBought it has problems with iPhone at the moment :( try this http://t.co/YsZWDyz95I x,negative
647716003875450880,a || pcd,I went to preorder the iphone 6s but at&amp;t said I can't get it until oct 19????? no way i am not waiting that long :(,negative
647718215963901952,Cassandra Gonzales,"@TMobileHelp I just got the new iPhone but my iMessages isn't working - keeps awaiting activation :( Tried resetting and everything, help?",negative
647718747659067392,Gwyneth,@nutttynat8 hopefully able to sell off my iPhone 6 before the 6s runs out so that I can buy it!! :(,negative
647723947056885760,SubVerse,I should update the music on my Apple iPhone 4 16 Gig :( before I lose my Aux God status,negative
647731245695258624,Skip Cloud,"Seems the two finger tap to highlight sections of text is missing in ios9, thats sad because I used that a lot :(",negative
647732039488286720,Julia Syrek,my iphone shipped but I wasn't home to pick it up :(,negative
647732207507771393,versacecece,im not affordable to buy the new iphone 6s :(,negative
647733483847200768,Holly Paterson,@leanneeef safe and sound but no new iPhone :(,negative
647736955044761600,MisterGLS ,Hi @appleuk any simple way to go back to ios8? The whole iPhone 6 battery going down 1% every minute (on batt save) getting a bit irksome :(,negative
647738923540697088,Loan The Beast,Anyone got an iPhone stream? Stuck getting a tattoo done :(,negative
647739848393117696,MisterGLS ,Hi @AppleSupporttUK any way to go back to ios8? The whole iPhone 6 battery going down 1% every minute (on save) getting a bit irksome :(,negative
647742979550023680,kait farrow dugan,So now @BestBuyMobile is saying it may take 30 days to receive my new iPhone that I preordered and was supposed to receive yesterday :(,negative
647743433692565504,everythingawesome123,Please make @EASPORTSFIFA 16 compatible with iPhone 5 please?! :(,negative
647745546300428288,Lochlan Taylor,Hmm #iphone6splus or #iPhone6s or #GalaxyS6edgePlus ?? Decisions are hard right now :(,negative
647749012817317888,Ryan Bigg,Found out what happens if you drop an iPhone 6+ one too many times. :(,negative
647750348522700800,tahlia,"People at school: I just got the new iPhone 6s yay 

Meanwhile I still have the original iPhone 5 it's not even iPhone 5s :(",negative
647750788966649856,rachelll,I hate ios9 :(,negative
647751800204857345,tahlia,When iPhone 10 comes out I'll probably still have my iPhone 5 wow nice :(,negative
647753424201719808,Johan,I want to jailbreak for IOS 9 soon! :( #jailbreak #iphone,negative
647755615889137664,Emily Kashka,This is the tracking on my new iPhone. :( #PopeInPhilly http://t.co/a27HnyDZUd,negative
647756137060765696,cait,rose gold iPhone 6s pls :(,negative
647757920495603713,Kevin Vaughan,Disappointed with my @LifeProof_UK iPhone 6 case. Had it 9 months and its starting to fall apart. I don't even expose it to any extremes :(,negative
647758096840790017,all for yoongi,"iphone: u have no storage delete some shit :)
me: maybe i would have storage if u didn't give me shitty apps i don't need :)
iphone: :(",negative
647758922133164032,Laura I WILD,@funnytrxyler :( I have an Iphone 4 so I don't have it either,negative
647763140315361280,hollyhambleton,not happy that @tescomobile have already sold out of the rose gold iPhone 6s :(,negative
647768407593623554,,@zabihah switched from iPhone to android and discovered the app doesn't work at all :( plans to fix the android app?,negative
647774263785746432,r6scal,@NFSNL i need my hands on this game! My iphone is dry :(,negative
647774447303307264,Kara Louise,"coming from the iPhone 5s, I really wish they had kept that phone's straight edges. I hope I don't end up dropping this new one. :(",negative
647778406663217156,Amanda Malloy,Sad because I have the gold iPhone 6s but my case hides it :(,negative
647778670896095232,James Donner,@pebble just switched to an iPhone but setting up notifications is completely broken on the iOS 9 app. :(,negative
647779405364920320,Julia Maria ,@planetjedward and you said I really don't know  and then my dream changed :( :D suddenly I was alone somewhere and I found iPhone XD,negative
647780056274702336,hava,@laurentIads i dont have facetime :( i dont have an iphone,negative
647784778922487809,cera ,I want the iphone6s and I have enough in savings but idk :(,negative
647786190276558848,ajx,"80 pound taxi home at 11 the next day, no iPhone, heavy heavy night lol! :(",negative
647787022120304640,Jerm $wank,Lol fuck my iPhone. iMessages never make it to me :(,negative
647788171879665665,Shy,No one has the Rose Gold iPhone :(,negative
647792023802642432,Grégoire Lhotellier,the problem with buying an #iPhone on day 1 is that you can forget about #iCloud restore... :(,negative
647793557005185024,Whasup?,@CricketForFun1 iPhone 6 ka diff hy :(,negative
647795688244428800,Ollie,I miss my iPhone :(,negative
647796490673328129,SENPAI NOTICED,@Jared_Baird I don't get an iPhone :( stuck with a crappy Samsung phone :/,negative
647796501381431296,ryån,I want an iPhone 6s omg :(,negative
647796690112638976,UnderRated,"All of the old emojis :) :(  ;)  ;(  :/  
:o  :$  vs new iPhone ",negative
647798106193420288,Srinivasa P,@TMobileHelp @JohnLegere - Great job you guys delivered iPhone6s on lunch date !! but I am/ ppl not happy with the way it was packed :(,negative
647798159930957824,nadia,i want the rose gold iPhone 6s :(,negative
647799260998582273,Gerardo Arias,I cracked my iPhone even more last night :(,negative
647799371803721728,michy,The iPhone 6s :(,negative
647800042225471488,HTPGamer,So Plants Vs Zombies for iPhone is now unplayable because all of the text is replaced with &lt;missing&gt;. :( http://t.co/gmOZtEu1Im,negative
647800880130060290,Nicole Palmer,I want the rose gold iPhone :(,negative
647804597554311169,,"@tim_cook i see that many people blowing iphones and killing it by other methods :( why? If i have an iPhone, ill be with love for it...",negative
647804822612246528,julio lugo,"No iphone :( (at @Walmart Supercenter in McAllen, TX w/ @elizabethlgoo) https://t.co/RjsAdguHqy",negative
647805598361329664,nev,The new colour of the iphone 6s is so pretty :(,negative
647805708700880896,Gianna Granato,Can't wait to get this iPhone 6s tomorrow #bcidestroyallmyphones #beenusinganipodforamonth :(,negative
647805876447891456,Steeler Kim,"Why is my new iPhone 6s not connecting to LGE? I was able to connect with iPhone 5, and now on super slow 3G :( #fail #slowerthaniphone5",negative
647806774976712704,DaRealPurplePrince$$,"I literally want to cry, all my notes from my iPhone deleted :( I had so much shit written that needed to be recorded... Fuck ",negative
647808276113920000,,my aunt really tracks her boyf on that find iphone thing :(,negative
647809009848745984,Victor,@nelsonsito What an awesome country you live in! I had the best time in Peru!!! minus my iPhone deciding not to work! :(,negative
647809262362603520,Ansu Muhammed,Iphone 5s BSOD :(,negative
647810426122698752,,@pointlessblog give me your iphone 6 if you don't want it! I've got a broken iPhone 4 and can't afford a new one :(,negative
647811664037834753,K.S,@a2aca aisay hi hota hay and then the ones with android say  'wadda iphone wekh lavo' :(,negative
647811756807598080,IG:@FabianaAdelein,@Petevg06 iPhone :(,negative
647812707685638144,Hannah Lively,I want the new iPhone :(,negative
647815131628441600,Prasoon Singh,Got so many video ideas for the iPhone 6s! Just wish I had the time to make them :(,negative
647816889478053888,Chris P. Bacon,I want the new pink iPhone tbh :(,negative
647817289509826561,å,the rose gold iphone 6s plus is sold out everywhere :(,negative
647817882118787072,#WeWillMeetAgain1D,@GOUpdates1D Yeah my friend bought iPhone there few months ago. But unfortunately i think that's just for Czech republic :(,negative
647817951324803073,Freyakins ,"As I suspected, Virgin Mobile can't get hold of iPhone 5Cs at all. Looks like I'll be going for the 5S then :(",negative
647818393735704576,A,When is iPhone 6s coming out? :(,negative
647819914414129156,BO$$,Out of stock o the iPhone 6s :( gotta wait more,negative
647820850582962176,Mr.Universe,@ClitorisRexx lolol damn but when I get my phone (((iphone6S))) ha haa I'm talk back on the group until then I'm ghost :( n it'll be soon ,negative
647821296701583360,jannyce,@diiana0203 because I'm trying to mentally prepare myself to not drop my new iPhone when I get it :(,negative
647821506886504448,Mark McKeen,:( Still not shipped. Minor I'll get it next week. #iPhone6s @TMobile,negative
647822264436699136,Constantin Jacob,Syncing all the photos to the new iPhone and Im running out of battery. This one port computer really is not for me :(,negative
647825368347492353,Vladislav Pervakov,@tim_cook my dream since my childhood is to have an iPhone) I am not possible to buy it :( I want to ask you to present me one),negative
647825446692716544,Courtney Ott,I want my iphone back already :(,negative
647826291865989120,Syakky,Hopefully the iPhone 6s rose gold will be instock after my contract end :( #iPhone6s #rosegold #wantitsobadly,negative
647827394330431488,,im still sad that i didnt get the rose gold iphone :(,negative
647827421346013184,Joe,i want the new iPhone 6 so badly :(,negative
647828077922246656,,why does the iPhone 6 crack so easily :(,negative
647829030398525441,princess marrr ,My mom found her old iphone 5c but it's disabled because she forgot her password for it :(,negative
647831183120826368,Jamie Poulton,@EE bill should be £45 (v. High now for an iPhone 5 w/ 5gb data) but often comes up at £80 incl clone phone for £10 - £25 extra regularly :(,negative
647831412368871424,Valeria Brigatti,"Hey @opera, I really liked using Opera Mini on the iPhone but after your brand update it kept on crashing and I can't use it anymore :( help",negative
647831579587313664,Jake From Subaru,I want the iPhone 6s :(,negative
647831699263348736,Abhishek Varma,all those who got their hands on the #iPhone6s or #iphone6splus.. I'm so envious of y'all. :(,negative
647832116709969921,Social Media Live,abhishekaevee: all those who got their hands on the #iPhone6s or #iphone6splus.. I'm so envious of y'all. :( http://t.co/2s3ZQfSKAF,negative
647833705025679360,Masooma_Ch,"Me to dad: I want an iphone 6s
Dad: beta kamry mai result r seesha para va...donon ja kr dykh lou
Me : ok dad :/ :(",negative
647834354270474245,nata$ha,@Mxegan i've done find my iPhone n put it on lost mode n everything :( at least i backed up my contacts n i've got iCloud for my photos,negative
647835318805204994,$$$,"@justcyro can't :( 

iphone screen cmpletely broken again bro. dm me on here",negative
647836449321054208,V.,Man everybody got the iPhone 6s :(,negative
647837883038961664,lana,I NEED the new rose gold iPhone 6s :(,negative
647840175251439616,.,I miss my Iphone  :(,negative
647840969837162496,Patrick Kahm,"@SamsungMobileUS i have an iphone and want to ditch to the s6 edge + , im not eligible for upgrade through verizon :( guess its nexus for me",negative
647841229791621120,juliss,wanting the iPhone6s :(,negative
647842505430429696,wnz,Kenapa tak boleh play video on Twitter after update ios9? Is it my phone or wifi or what? :( Buffer lama gila but tak boleh play pun :(,negative
647843257561554944,Shannon Stacey,"@jenlazaris It turns it on by default, so I need to see if my college kid updated to iOS9 yet. :(",negative
647844417852698624,Esme,I miss my iphone :(,negative
647845478328090624,Candice Michelena,"please tell me i have not lost all my pictures on my old iPhone? :( 
I'm stressed ouuuhhh",negative
647846585674502144,Gabby Lee  ,looks like im not getting an iphone after all :(,negative
647847316729171969,fuego fairy,Need a certified iPhone charger but there's no point buying one when I'm scheming on a new phone. My phone is actually on its last legs :(,negative
647847358605213697,Sydney Little,anyone got an extra iphone i can buy :( #MineIsToast #ImDesperateHomies,negative
647847388342784000,ellie,the quality always ruins when i post on iphone :( https://t.co/uXq3hsvGY1,negative
647849365223018496,-,so my iphone got her but not the activation code fuck you ups :(,negative
647850413719355392,Charles Byrd,"@dueapp 2 emails, 1 tweet over two weeks = Still no support :( NO alerts to Apple Watch iOS9, WOS2. Uninstall, reinstall x2. No joy. HELP!",negative
647850814598459392,NomadicWriter ,@patmonger It's more than my iPhone is doing at the moment. It would be a miracle if it rang. Latest update has screwed it up 9 days now. :(,negative
647851209416544256,Lightbox,@JadeBowater Changes in iOS9 mean that Airplay for Apple TV doesn't work with Lightbox. Were workin on an urgent fix but no eta sorry :(,negative
647852630786506752,Alex Figueroa,@instagram my iPhone is set to English however Instagram notifications are showing in Spanish :( is it a bug?,negative
647852832847171586,ashley misses 1D,I really want a new iPhone :(,negative
647853012908507136,James Kennedy,My iPhone 6s loses battery fast :(,negative
647854385184149504,BRESK,I want the iphone 6s :(,negative
647855301534707712,Stelio Savante,@redRomina :( nothing there can u resend? Switched from iPhone to Galaxy Edge &amp; compromised emails coming in from iPhones and even Droids.,negative
647855705639284737,Beth Heappey,@PhilippaLauraa I want an iPhone again :( your making me jelous,negative
647858290206994432,lil peachie,Yo @Vinnie_22 call me today please. If you still have an iphone i won't get any texts  from you :(,negative
647860327632216064,Daphne Vos,@CurtisParadis to bad I miss your video iphone 6s plus guide review :( can I Watch it somewhere?,negative
647863327540940800,,want my iPhone already :(,negative
647863457405104128,  DanplayzGames ,@pewdiepie i did then i broke my new iphone 6s :/ FML I took SOO LONG TO BUY A IPHONE :(,negative
647864673543524352,Yakup Toktam,"Deleted all phone numbers:(( 
#Iphone #icloud #apple #IOS :( help me :(",negative
647864708754767872,Matt Hermosura,"I have a working phone again, so sad I had to downgrade from the iPhone 48 :(",negative
647865131322359808,Cairo J,of course my iphone 6s is on backorder :(,negative
647866056065855489,$$$,salty i broke my iphone screen completely. can't see shit it's black. :(,negative
647866929106059264,iOS 5.1.1,"Just watched everything apple pros iPhone boot up test .
Every iPhone beat the 4S :(",negative
647868314107125760,Julia Mitton,Forever wishing I had a iPhone I want one so bad :(,negative
647868440674476032,Akeem SubZero,i'm in the 1% :( RT @RenzJ_ That's why there's no such thing as a ugly person with an iPhone,negative
647869649120464896,Chelsea,Gonna have to order my iPhone online bc there's none in stock anywhere :(,negative
647871968541192193,Kimmm. ,Wish dad would stop playing and come thru to getting me the iphone 6s :(,negative
647872508780277761,christopher,"My iPhone got one of my old contacts listed as Bae :(

WHAT ARE YOU DOING TO ME APPLE",negative
647872890952519680,val,My dad got the iPhone 6s :(,negative
647873019038334976,IM MEETING JACOB -20,@JacobWhitesides jacob i dont have an iphone :( #IGOTSECRETSONITUNES,negative
647873669692268544,rick,@JacobWhitesides i cant buy it because i dont have iphone :( #IGOTSECRETSONITUNES,negative
647874744302350336,rick,i know you are on web jacob so you are reading my tweets @JacobWhitesides i cant buy it because i dont have iphone :( #IGOTSECRETSONITUNES,negative
647875535134171136,Happy Birthday Nate,I don't have And iPhone Jacob :( #IGOTSECRETSONITUNES,negative
647877388492271616,Stephen Kopanski,Every iPhone 6S is in stock except for the one I want :(,negative
647877417344761856,Delia,@target I preordered my iPhone 6s weeks ago and still nothing :(,negative
647877883063459840,sen,phone fell in the toilet :( no more iPhone for a couple days,negative
647878410748985344,Tiffany DeLeon,Does anyone have an extra iPhone 6 case I can use for the night :( pls,negative
647879212360204288,Trevor May,@dburrows I think it's the first iPhone that I don't love. :(,negative
647879247931969536,Dilpickle,#HomeOfTechUS @techradar been using an iPhone 4 with a broken camera for the past 3 years. Charger port is broken :( http://t.co/QsnGdM9Bce,negative
647879486017400833,kaileigh,I need the new iPhone :(,negative
647881200787451904,Fiona Heath,@RosieLondoner @calzora yeah I was getting loads of pop up ads and it always crashed the browser on ios9... :(,negative
